"June 25, 2021 at 06:05PM",Evening Ride,Ride,3343.4,"18 minutes, 7 seconds",1087,http://www.strava.com/activities/5525704582,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:nsteFihusZEVLDRND@FEVc@%60@e@A?P]ROFOx@iAbAmADIHe@l@m@x@kAdAcBAKWWYc@qC%7DDq@oA]g@MUOQU]?IDC@BGCAI@OFQb@g@JQXWXc@AE%60@i@Fe@LWH_AJoDDo@DW@aALoAHoBCIGEYEAIB?BED_@CIGEFC%60AHNADi@?m@Ng@?MHa@@aBNqCAuBPkE@Yf@%7DCNmCT%7DBP%7B@JEECM??Ef@eIHaB@sATuC%60@sJPiCADAE?WXiEJkCZgE%5EuICBFYL%7DAh@yJR%7BCFYA@BgAP_BBkAIMu@EmASi@CeAQw@ICCDQ@O?FV[%5CMLF
"June 27, 2021 at 03:01PM",Afternoon Ride,Ride,3679.4,"13 minutes, 14 seconds",794,http://www.strava.com/activities/5535279596,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:ffueFel%7BsZEJAIMOCS?Q%60@gB?s@DGdA%60@lAPXNhBDCCBDDAFBVVEJSzAQ~BQxDW~DG%60BQ%60CWhGEzBe@pHQrEQ~BQbBBbA_@nFAh@YlDChBS~DAfAIPD%60@KfAIbBK~@EHEKIh@O%60@SrAMnDCxAs@tGQ%7CCB%5CC%7C@CXIVE~@CZ?jBCb@Ar@GHYGUAULMEE??XFJBNCZNRZFFHOhBElAKnAIhCW%7CDANGLa@%5Ci@%7C@oArAB%5Ec@j@oAlCcBjCk@v@uAnAo@f@[RaBz@a@%5CQHEHFbBJv@Jf@%5ErAV%60@%5CVrAx@p@l@f@v@P?l@Oz@g@%5C_@HO?IMGGK?C
"June 27, 2021 at 04:27PM",Afternoon Ride,Ride,3490.1,"13 minutes, 25 seconds",805,http://www.strava.com/activities/5535437280,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:zsteF%7DhusZEH?FKFB@?HFHBH?NKHw@ZQPAHMF[DM?QKOAU_@KGAE]UwAkAG?KGU]Y%7D@]gBEeAAD?q@BIROpAs@%7CA_Aj@g@xAyAT[%60@s@z@qAv@qAb@aA%5Ci@BQCKCFAKDSjBgCXeARk@L%7DATgGLiALoBG[KCIOE@@g@CIBGb@L%5E@HKHO?WDWEKPi@F_@@YC]LcCFyAEm@N_FN_Bv@yDHsCT%7BBEBHg@AYBw@Ho@Dq@LaDFsBJoA@s@x@iO@%7DALoBLmCN_BBkATiDNyDDu@LcAP%7DCz@_LLgDJ%7DAA[IIMCY@gCQgCa@F_@GS@R
"June 28, 2021 at 01:45PM",Afternoon Ride,Ride,3726.6,"15 minutes, 43 seconds",943,http://www.strava.com/activities/5540997459,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:jfueFyk%7BsZAHKOBUCQA?LsB@o@FOXRh@FTHlBRd@Hx@BCAHDJh@?Za@fFQhD[xDe@~HMjFw@zMEdCOnCIp@DZU~C_@rHKhAIzBQbD?%5COhBMhCMx@_@jAKl@e@nIUrAAj@]%7CE?bBCpA]tD?bBEBQCJO%7B@FWACL@F?RJD?BGj@?CDJLDTBFCD%5ESpDSzBEzAYjEm@j@]p@y@~@Wf@?Z[ZY%7C@e@%60Ak@%60Aa@h@e@t@iCjCkClBuAx@GNDt@LfAHb@%60@~AX%5C~AjA%7C@x@j@r@ZFZGlAq@CGRQFAEW@e@LMB@@BCDC@M??IDC
"June 28, 2021 at 07:23PM",Evening Ride,Ride,3395.3,"13 minutes, 19 seconds",799,http://www.strava.com/activities/5541767019,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:dsteFakusZJrABHC@AGA@EQEBECBFAA@%5CRRPHH?Xc@hDsEt@%7D@n@o@x@cArAoB@Mq@u@AMMSmCqD%7B@_BGEEA]c@GGEBQ_@CKFc@CIEEAIZYn@%7B@XQZ_@JYHu@J]D_@ZwFFe@?e@R%7DA?a@Fw@C][GGEFSBUAGIKBGn@HHBN@FQPQAUNoAD%7BCFa@?%7D@B[Eu@Bo@NgBHoBNkB@WH[V_BV_DF]LwACJJBCq@?QN%7BDD]?@ECDm@N_EDm@AC%5CmEb@%7DIHm@F%7DBFs@JaDP%7DD@w@XuEHeA?c@f@qFR%7DCFaBT%7BB@o@RcD@eBSK_CS_ACqASKE?SDWCEBF
"June 29, 2021 at 11:47AM",Lunch Ride,Ride,3847.8,"16 minutes, 33 seconds",993,http://www.strava.com/activities/5545666825,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:~eueFsk%7BsZHAI?@EMIGIAm@F_@Di@Lc@BUFSnA%60@d@HxAJt@@XCT%5ECt@a@lHWhDYfGMpBA%7C@OtCEf@EDBL?XQtDQhCB@A%60@Gf@m@pMg@rHWhGUbEGd@?n@Cl@U%7CBAPHFQx@C@BIIt@Qf@Qn@Ef@@ZCt@Q%60CMtAOf@ANM%7CCQ%60CAj@FlAUbBA%60@MrAALBbAEh@CPYESISCKFG?GNBPDBDJEl@PFZBDH@RSxBC%60AIr@e@dIKb@a@%5Eg@~@aAdAMT@Xm@v@W%7C@O%60@w@pA%7D@pAy@bAaA~@aCjBiAt@]LON?RJ~AVdAb@xALNlAz@%60Av@z@dARHt@SRKj@g@Zc@BK@?SAG_@CCI@BMFAJH?LA@AODU@WACMG?IEE?KFA@BCHE@AANIACICe@R
"June 29, 2021 at 03:53PM",Afternoon Ride,Ride,3456.3,"13 minutes, 45 seconds",825,http://www.strava.com/activities/5546140504,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:lsteFehusZF%60@DFKPMDS?GD[BSHGHa@F[?UMCGWCk@g@IASKgA%7D@IQk@%7BBKo@MaB@SJS%5EKp@g@vBoAh@e@pAsAdBgCtAcCb@_ARYGa@FSh@u@%5C_@d@%7B@%60@%7BAJeAT_EByAJs@N%7BB?SIOOEKQDm@GENAp@FNAHKBGHkCNgAHcAFe@?iCL%7DBDmBJqAPq@CSJo@ReB?_@Dy@%5E%7DCGAEBD?IBL%7D@ZcE@UEQLiCHgCAUJw@ZyGJiALoCBW?CE@ACZcGReCh@_L?m@DQ%60@qEf@oKF]LuCR%7BCG[KCu@EiBSUAcBUEKD_@AGHFIF
"June 30, 2021 at 10:01AM",Morning Ride,Ride,3831.2,"16 minutes, 2 seconds",962,http://www.strava.com/activities/5550613652,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:bfueF_l%7BsZKHBCCA?EW]FONYBKPkAFu@TJF?BJd@HbCTjADD??AJJDJBZ?%5E_@zEQ%60EQbCWhFMpAKtD?jA[lEO%7CDSxC]dGC%60AWjDItB[xFBVAVo@rKWzCIXOPSfAAt@UzCMxB_@vCQhDC%60A?~@G~@AtAM%60BEhBCD[Iu@EGLAHBTH@Gn@NL%5EDJNMlAIrAA%60@MtAc@~GKd@CD_@Z]p@uAfB@%5ECLWXKPgAdCeBlCa@d@[TWZuAlA%7BAdA%7DAt@KP?LLlBTlAb@jAX%5ErA%7C@~@x@l@x@TDr@Qf@Y%5EYJMHQIKIGC?GK@MFIJAB@?FGBKGPSHQ?KY[IEDOBCB@IJEBNCCEMHQD
"June 30, 2021 at 11:47AM",Lunch Ride,Ride,3518.3,"14 minutes, 4 seconds",844,http://www.strava.com/activities/5550897059,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:zrteFwiusZTdACW?BIKC@CLTd@GVKNGBIAQHe@%5CIBSBYAMGe@k@OOSMe@i@]]g@]USu@wBM%7D@C%7B@GO@SHIrAq@@Kj@WbAo@n@i@%7CA%7BAT[bA%7DAdAuBd@mAZc@EMAWp@s@PW%60@_@Zo@Lk@LYB_@ZoIXsD?SAQY]GC@EDH@]AOh@@%5EBHIDWLS?KJu@@o@Dq@@%7DBH%7DAAc@?cALkBBuAVoCH]RoAZwELu@?EGB%5EmGAm@L_C@aAHaBJ%7D@JoC%60@gHLq@Am@ToE@e@%5C_DLyBXiHJwARmBNaDZuFNgEPiC?YKUa@AeBUe@AkBYCE@]GF?KAD
"June 30, 2021 at 06:42PM",Evening Ride,Ride,10438.1,"31 minutes, 59 seconds",1919,http://www.strava.com/activities/5551892905,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:zdueFul%7BsZNFIEAGD?DJO[AGJ_@Fc@@aBHAb@Xf@N%60CJp@@VBLIBJRLHPFr@Cj@KbAO%60CAv@cAbOKrCCzCe@fH?b@WpEUzEI~@BHAp@Gl@q@tKGnBi@tJ?XQhCMv@AFKHOp@GdAUhBGtB]pCYzDEbB@%7CAObCSbCIl@GlA?GGISKs@CGFAJ?LDFD@DE@@?%5ECHEFK@SAsCMsJs@s@?gCW%7DEUy@Ku@E_@GkA?cAQq@?%7BF[OLCxBEf@EvCBd@EXC%5CIF%7B@BYJYRi@t@O%60@[fAK%60ADJ?LAHCDDSPKJETb@?APl@xF%5EBi@R%7BAPu@f@yA%5Eu@d@q@f@k@tAkA%60@i@JWDYBg@AQJcDHo@Ve@NOvBkAf@_@v@w@j@w@Rc@%60@iATaAHs@LuCZuBTy@Xu@dAmBr@%7BAZaANm@RuAJcB?gAGeAQcAUaA_@%7B@oAaB]u@G_@A_@fAcSPiEb@iI@%7DBK_JTeF@iAHUPeFCs@mK%7B%5CyBeGwBuHuAiE%7BAkF%7D@_CgAwDq@oCy@%7DDcKqc@@C@DwAoGwBiK%7BByOm@gFKaAGeACcA?cALsEPiC%60@qEHgBBkCCiBIgBOaBa@gDEQGM@BIi@[wCSkC[%7BEM%7BAIQKEm@E%7DDg@qFi@aE]iAE_BMM??@OAcAMGE
"June 30, 2021 at 07:36PM",Indoor Walk,Walk,1677,"37 minutes, 57 seconds",2277,http://www.strava.com/activities/5552071865,
"July 2, 2021 at 11:56AM",Lunch Ride,Ride,3707.5,"11 minutes, 36 seconds",696,http://www.strava.com/activities/5561145409,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:ffueFal%7BsZG?CI@HQK@YB[HINmBCa@DEPBNLZLf@LV@dANt@Dz@AFBBHBJIZGbAM%60A[fH[vDC~@YdEK%7CC?dCc@jGErAEp@[fHm@nJG%60BWlDCz@@%5ESfDg@zJKl@c@t@G%60@e@vHWhBIhAYlFFp@@%5EK%60A[fECbADDCDKAECs@EIKMJ?V@JJF@FEd@DJPFFEPFBTUdD?%60@G%5Eg@%7CICPSZYRc@%7C@k@l@Y%60@KFDZAR_@VqApC]l@_@n@aApAaB%60Bm@h@sA%7C@_Bx@KLLpBLp@XnAPb@XZ~AfA%60Av@X%60@NLH@LENA%5CMz@s@NQDKCMEGGFGEAC
"July 2, 2021 at 10:01PM",Night Ride,Ride,3328.9,"13 minutes, 53 seconds",833,http://www.strava.com/activities/5562764383,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:lsteFehusZ@GECDPKR@LHDH?rA_BXi@X[l@cAVg@t@i@%60@e@t@aAbBeCAMeB%7BBa@m@%7B@cA[e@g@eAaA%7BABIDEMg@DM%5Ee@z@_AXe@J[%60@eC%5EqEBgAP%7DCBo@GKGEQCCK@a@EUDIH?PDf@DLAHQJeANc@RcAEQGw@BW@oCA[LkD@y@PyAp@wE?q@Dm@H%7B@D%7B@TkBf@iJHiC%5C_FDkAAAAF?o@B_@XeEFYI@@i@j@iHRwEP%7DBNeEAM%60@iFZmFXwCHeA@cAF[?EEHCANgCA]QI%7DBWe@AUGKGw@M[AGEDa@FCOAEH
"July 4, 2021 at 01:04PM",Afternoon Walk,Walk,10295.2,"3 hours, 41 minutes, 10 seconds",13270,http://www.strava.com/activities/5571594232,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:xgqeF_qesZIxALLDISN%60@HDIQc@?MFBQYCg@X@EDGQZ?CTTYd@KzAClAc@ZJAHx@YrAKMKJDEWd@%7B@jAkA%5EaAb@?IFDQQDAMFLKBCl@H]GAJQQNMUO??PcAPOTKQsBr@%7BCZKZEMNYQ?BLKPkBv@%7BBw@EDVd@a@EZ?FIO]eBMo@%60@i@hAIn@a@L@JIF?MEXAIFYSJqBY[N%7D@O_@JAM][HSa@L_B]KUNi@?p@p@AOWD@KLPDs@?UR@JUJGTBpAW@FTM@CLd@QCh@d@zBbCvGC%5ELNM[RIKIGTJj@@KTDjErAn@XHZ?MPG?LW?RA@~@Y%5EJEIb@NVIEEu@PUC[GHLBAKU%7B@UQu@qBa@_BQ%7BBYm@VqAQKBg@IJBTAc@MLq@BGNIc@WAiAkA%7D@[TIDH_@h@LQZs@wAy@TGAXjAr@~Bv@bClA%60ArAKLt@~CZjCPXQNEx@F?SJEZVBKFJ@?WKk@TaARORq@@gA@RISEPPAI%60A%5CvC?bAGA%60@P]TGV?UIJ@RRg@%5EGX~AETZRBY[@HEAc@Hg@Ey@%60@oA%5EwCMcEEOMFHBCi@d@y@GONCMQIHNXIDc@aAiAwEEHJ@YNi@w@WVFRCMSAFDd@kAM]Xd@IKPQ%60ACFQCRGIJWDHMX%7CA]~Cg@vBq@pAIXZMURJEHMOFI%60CeAHb@NEMHTCELCc@OYRIdAJ%5Cn@n@J?d@@IKJJC@Z%7D@jDKrBFn@H@[X?IKDIj@IANfCHEF[FFA%5EY?Zv@Oe@@TKDG[e@]kEcB_@_@Kg@uB%5ENMQCL?GRUQc@x@o@NRXIJ?IQIWHMO?VNFAKGAbAhD~B%7CF?LEELLWCqAr@m@@mAbAIILLv@S]Eg@b@FCWpADIDJYKL?NmAE_Is@sFLSUGJJGEFIKBFSLPKAFk@w@%7DCQgBSDLICLH?GGHGMKGHDFHOGo@Zg@NCESJE?N%5CHS?E[hEiBzAsB%60@PPQEQPAi@NESW@AKYZ[Di@t@g@UFXSD%7BBa@gBUsBVa@V_@UFHMLDFMODIK?NZi@PQr@]QQHRQMMBL?MFBgAe@B%7CAWSA[Vi@GADe@%60Ac@FQEc@s@a@v@VHt@%7D@%5EIf@q@Ji@x@KA@NMGIl@Xa@HDOd@cAd@PEFJKFHEJVv@CtC%7C@hAl@Zl@TLAQLZVa@RLGDS]JQXOATTJKCFGMc@r@HGCN]FAMFKODAGTMGIP
"July 5, 2021 at 09:00AM",Morning Ride,Ride,3728.8,"15 minutes, 55 seconds",955,http://www.strava.com/activities/5576549296,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:dfueF%7Bk%7BsZEC@QI?ECNRBcABa@DWBEBiABKFAFHHFDCLFFLvB%5ER?d@FT@ZFA@@ADBLRDRK%60Ak@%7CJe@zGKdCOpCEdA@b@OnC]dF_@%60JOnBBj@i@tHEtAO%7CBEvA]pGKvAMx@KdCK%5CSRKf@GtBKhAKtBGh@UfAKhASbFBfAA%5EIZCp@M%60A?p@ElAB~@GFUKs@CMBCFCR?JFCHBABBNCVDT%5EBDJ@ZOhD_@nFQbDGNKJWR]n@U%5CiAlAB?Af@_@%5E@F%7BAjCYn@iAhByBrBs@j@wChBIGMPEL?LJ%60B%5C%7CA%5ElAVZzB~At@t@X%5Cr@Ib@Ur@g@LYGME?MOAWDMD?JHEB
"July 5, 2021 at 02:31PM",Afternoon Ride,Ride,3332.9,"13 minutes, 15 seconds",795,http://www.strava.com/activities/5577043215,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:rsteFehusZOHJ@PHHPJCLOT_@v@cAJKr@gAVY%60@o@V[Rc@lBmCfAsADOIYWY_ByBWc@%7B@cAcAsAaAwAGYJUNOR]h@i@p@eA%5EyADUC_@PkBPgEJi@J%7DBCSGIUK?EA@BUGUFEJAr@HFCLKDU?q@BUHm@DMHsADmAFSKe@@q@Ec@P%7DCA%7BATwBNs@ViBF%7BADYF_BBUDMGMb@uEVwFDkACq@@]Lw@j@mJDuABWBC?@JqBN_BLwERyCHeCNcD%5EwENyCPoBJqCNaBI?Hq@LcCJmACGa@@%7DAQo@AgAQs@EB@GCASJc@@DOR?D
"July 9, 2021 at 09:46AM",Morning Ride,Ride,3765.5,"13 minutes, 37 seconds",817,http://www.strava.com/activities/5597346947,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:ffueFuk%7BsZCPCMOYBIB?BCDHA?CK?KN%7DA?oADEJFPTl@PzAFXFv@Hj@CPBDPSrCAj@KzA?l@GvA@AELCtAk@hJClAKvAEjBSxCIl@MjBKdDGj@OnE[%60FC~AUxCIhCMlAC%60AO~BAvAY%7CDC%7C@O%60AD@M%5CAFWXCJO~@C~AKbBKrCWrAKtA?%5CKpAGjADlA]xEI~CA@_@G]@_@EKBBZHH@FGd@@HNHR?N%60@MvBAr@Gp@UhDOrDK%5CYRIJQ%5EU%5Cq@n@QVIP?VGNEBMRaAxBqAxB%7D@nAy@x@kBzA_BlAcAd@INNTELAPDx@Hp@%5CxAP%60@pC%7CBZZf@p@J?TC%5EOjA%7B@PWBMKECUPQHHCDC?OGGGHI
"July 9, 2021 at 09:25PM",Night Ride,Ride,3353.7,"13 minutes, 57 seconds",837,http://www.strava.com/activities/5599137159,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:rsteFchusZG?ACFT%60@N~@_AD?FU%7C@qAxAkBLWBUDGdBaCv@aALSGQ[_@w@mAcAsA[s@SSa@k@uAwBGOD[CGEWD?NKx@%7D@b@m@Vg@HWB[J[TwCH_BFw@BeAJeAFkA?QEU]KASB]CM@GDEZJ%5CBPCLa@CQBYLe@No@A%7B@LeBCoAAMEU?[JqAFsA?YLgAD%7B@Je@BYXwB@u@Fs@Hk@JYDYFw@?OEq@FWPwBPoEF%7B@H]Di@Ae@EB@@B%7D@NmBL_Df@mGCAI?@kAf@aHXkGXuDD%7BA%5CiEFoAX%7DDBmAH%7B@N%7D@ASAD@[AQ@g@LoABsAUMK@_CSg@Ak@MaAMC??IFO@WCEKBIHE@%5ETDO
"July 10, 2021 at 12:06PM",Afternoon Walk,Walk,11938.3,"4 hours, 25 minutes, 11 seconds",15911,http://www.strava.com/activities/5602819090,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:l~vzEyfjzZaBs@?e@u@iBr@V]EDm@]h@Ba@Uw@?y@PMQLLkAM%7DAFmCKw@DIK?VIQL?U?PF?p@sDHaAQa@F_@RCSj@JG%60@NIYGDJBQe@n@NhAeAF%60@Ig@GTJJCUFSp@%60@pElA%7CBe@d@]CV@UCPd@bAQ_@bG~@tAc@CRTMOB%60@r@JEGIJSWGFLt@LnADZOZq@%5EERT?LM[dAD%7C@c@tEf@f@RZb@TAS@@JAK%5CEALHBZ[h@Kx@q@HJUJ@b@DKIEH]DFUOj@BV%5CLUTNGOO@DFDk@CoAPsA~AqCqAOEUBNb@Hd@oA%60@m@fCcC%7CBaATDe@TTG?KRENUU%5COCVMGBFc@Xq@d@@%5Ca@BIUEDKJ?GLIEVRTBNz@MjAO%60@CMMEKBJRNCoAzCqBnHHM?UEBBZ?YKNw@[v@XaAHs@t@%7DAfAOBJW@h@LP@MGDFDGACGb@lAIr@QRc@EDVM@DGIALQc@DmAh@qBKcFDa@GECDMg@VkBDk@ViAs@a@IIBN%5EEJZK?KCBHCMGCJFCMS[We@NsAfAQb@DPGSS@VH[IBIIJJITTeA~AL@i@pEHd@Uf@Qm@FIST@LVVKnBsAv@c@?%7D@lAW@@_@SDND@Pq@@kHa@LKEKLJiCMqBk@UXREHMQCISJw@IOJHKONGETbBy@%7CDEdAVXGLHGND%5EKs@R?MGn@Zt@h@dBEBb@MKH?@JGCDMXQ%7C@rAbBx@HGQTRHGKHKz@Vp@?bInDZA]@PFzBP%60@SI?EDRp@FYOFGa@pA_@BaB%60C%7DF%60@%7DCJHIKFBB_@fBuEv@Oc@GN@IDHKGLBOXH%5EYx@%5CJNWCR@BLe@%7CBkBrEJbAAb@M@APN?YmBy@LAd@Ja@GMCLJAEb@kBvGY%7CBWd@AQXU@HW%5CEAELLKE%5ESFQCFMPNg@lCCOKFGpAa@fAS%7CAg@t@Kz@RHCHQSBxAKnCY%7C@WAHu@E@H@Sp@aBtAmAn@mBZY@CMIGLToBCcB[IEBMaCq@KGS%7D@c@CUe@AU@VZj@g@d@yDhBYAVHFE?OBAKk@EA@%7C@m@QMaALiBEk@P_@d@PBMMKJ]BNQJJV%5CJbAFlBUd@JFLWHAIHJNIp@%5C%5CEJu@IGHBGDAOLDILNCRu@Dq@Vy@n@_EICVm@l@cDN@GCBYVSG@Au@%60@e@Bc@Uf@@HHMIHPZKg@%7DAj@aA%7B@Y@
"July 11, 2021 at 08:01AM",Morning Walk,Walk,13849.8,"4 hours, 43 minutes, 15 seconds",16995,http://www.strava.com/activities/5607958892,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:~pwzEqxizZ%60AaDbBsB%5CgATYBc@kDoAc@TcHp@%7DHg@iBm@Bq@e@sAOJFLHMG%5EBQKNAy@YsAHw@%60@PU[HLBs@SoBT%7DCH@IAASJ%7DBHLb@oD%5CY]PCQDRQO?AbA@l@qARCGVJJIk@JE~C%60BtCl@vGV%7CDMDSIPd@Jb@IOy@WPDOLLp@bA%60A@%60@MZq@RIRCJZM]t@N%60A_@nD_@PQITh@J_@c@CJBFHSKPfA%7C@bBXdBr@GBBe@YKH[ZLt@UL?OA@qADg@NOIMLy@r@_@p@?NNB]@VFA[KKc@LJVOOR?Q_@Fi@cAQ@BIOGL_@R%5ElAaCdDiDdEqCd@LHp@Eh@WpAKYMNVRM?I%5EqDhE_AvAETHAHM%7B@YKKHIG@@l@JLd@FKTHMDPm@lAo@%7CCEIJQG?@Zu@HFDBQj@b@YrAm@HBPQHVCOW[?y@HNFYTqDRo@TAMkAMiA%5CHZOc@eASIJBJLMmGaAd@%60@?JE_@WUc@N%7D@f@o@hA_@EN@KSX%60@a@l@EhBi@bD@%5C]SOFZAD%60AUhBa@?kAx@MG%7D@fAO?@UQCLXwF[kAQHCCOM?FPGMIN%7B@DQV%7D@SkAu@P%5CS?TCJwCrAOfEn@HNLQIDLLG?%5ECFT%7CCOz@DZXMUDL?SUd@NHSQb@G%5Cx@hBv@ENBNL?EYzAP~GzBz@U?Rl@VdCFZRIRe@DJ%5CID%5E@G[Rk@d@SHeB%5C_@OJjAiDd@iA~@iAGB?YZgCvA%7DBBQGFQm@Ns@INEQPTAj@IFDu@JEzBfAk@lBwDdGQFTFFpACm@I@JDg@hBuChG@EHCHhAa@E?SDTXNJp@_@r@a@zBc@hAMbAOd@a@%5EWbEg@lB?JBQJ?OJ?d@FAGKBPIA@_@G@]%60AkAdAgAh@cCZKUEPGIJTcCS%7DDkAe@_@E[EXAYHZ_@LwDPBMo@@OXB%5CFDDQe@cAI_CJWV@JW@RMDLJrARFU?ZfAWf@c@%60@HLn@q@FIZJYt@Kt@ZPMHc@MA@KDEHT%5C%7D@bAeGYw@AVCKFS%5E%60@FGd@yD?sBk@Sm@%7B@e@FDSEFJNu@Fk@f@o@a@JXEF_@KkBZqCD%7B@E%5CK%7DCm@sCuAESJPELNA@WIXHYBPc@h@FXg@Pj@WBe@q@mBDc@JI%60Ab@lC%5ChERxIkAnBx@FH@xASr@qAtA[p@y@pC%5CNFVQXPo@LCUT
"July 30, 2021 at 02:01PM",Afternoon Walk,Walk,5735.6,"2 hours, 2 minutes, 29 seconds",7349,http://www.strava.com/activities/5709338262,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:nyvzEupjzZFI?AABCE@BKD@ECa@Ho@MkAF_A@uACUUUCK@?CDNHDASC@@AEDCB@GIB@?EEBBGDIRQJWLs@Ng@%5Cm@RQZ%7D@@KIDKLULSE?FDK@QCHD@ACH]CGBE@?CAAJDAEJCGH??EA@%5E%5EFDDAd@_BBKHGH@BFD?@LFEE?CPD@C@?EMOAKFA%5EJTRf@P%5ETp@Zt@VBH@EB?XDz@Fr@?PHZ?%60AJBAGCC@@BC@?JDFFDFCUKGILCC?CD@CBDVAvAF%60@FHBA@d@CV@THH?DECA@KDH@CCBGP@@HQf@UTEVARG@IISCADD?JBGCFCI?KAABG@DCHG@?CDFFRh@XpAAHEPQTm@TEGVDLDE?G@LE?@[BEHCVATJjBBl@FZ?A@dBNR@h@Ph@XPDlB[PMBEDWAIGCHBAIJCOHBA@HIBD?CI?@M@RDAVF@BGHCXAFE?E?@FDBHBA@OEID?KDG@?CHW@UCi@F[?c@N%7D@~@gAb@LM@B@@CC??BDIJ?HE@KFEEA?DD?E@BJSC]?GDB@?KSo@OYMGHQD%5CDBNg@Zm@v@aAHO?H@ECA%5Cc@Na@d@[ZYHCBFA?JQT[%5EYBECANCd@UjCS?%60@SrA?@AAGQIL@BE?@BHAHF@HW%5CSfAGTORm@h@g@ZIBw@bASh@_@rAABCICFDBKf@BPAGADCADDCGAFCGGBW%5EQ%5CKd@Gh@Yl@O@?E?BA?PDDFKIGMEBFFC??EDEAIA@@G?HNPBJCHBDC@@BB?Mj@GHIBY?CVMH?FCMBKNIAGaAHQHQNI@a@?q@KYAyBJMAACkAb@ABAABICDCKyAOk@Sw@I@CUIQOOG]Dg@@HFGEMAIKKBEBCJL%60@NJJKADKDCAAJJIABF?BMAEID?LB?AO[c@ECBAm@%60@ORc@LKFWXOd@MJFCMOCACD@J@C?BC?X?MTORGBGR?rAJn@?REdBIt@IZkAi@?ICGCJFBCDD?AFJF@?@OH@CEA?LLPHRNBFCDi@l@Wj@k@Ri@%5EQ?]f@k@%60@B?@GMBEIJJAJSAs@@k@MW?a@HyAJq@La@@QC@EH?Aa@IBE%60@?EHCKA@EHBEAFCACo@Oc@OQK][MAQBBKMBHKIBSAGFAJE?DO@@GBADBCAFC@@IGCBHADNSk@e@]?YOSAGBSFGh@
"August 4, 2021 at 08:31AM",Morning Ride,Ride,3740.4,"16 minutes, 42 seconds",1002,http://www.strava.com/activities/5734679887,https://maps.googleapis.com/maps/api/staticmap?size=400x400&path=weight:3%7Ccolor:0xFC4C02FF%7Cenc:zeueF_l%7BsZBTDOCIC?GEEODa@FSN_AA%7D@@MTRdA%5Cx@FzARP?HEL?JBFP?d@Bh@O~BC~@QrDk@jIQbDMnC?VBS?@GxBY~EG%7CAg@dI?r@KfCKx@@N_@~F?ZGHA~@MdB@?@L?N]pFEnA]rFK%60@S%5CKPIb@EXOtFEb@YdAGl@YbHBz@C%7C@EXG%60AKz@IbCBLAHEFK?iAGGFCPBPHDBLCb@XP%5EFQrAKjCM%7CAI%7CBM~@ErAG%5Ee@f@a@x@wAxAAHFT_@%5ES%5C_AxBMPS%60@Wb@eAzA]Xy@x@cAv@sAhAi@Pu@%5E?THPAv@J~@p@%60CX%5CbAl@j@f@h@f@d@p@DBXAj@OjA%7B@DE?IBICIC?AEGGAMFSFCFHELEE
